//
// Definitions:
//
186,000 mps: ^^It's not just a good idea -- It's the law.
A.A.A.A.A.:  ^^An organization for drunks who drive
 Never put off till tomorrow what you can avoid altogether.
 No one feels as helpless as the owner of a sick goldfish.
 People in glass houses shouldn't throw stones. Neither should they nail up pictures.
 Racial prejudice is a pigment of the imagination
 Reading whilst sunbathing makes you well-red.
 Real Ale^- reaches the parts Heineken daren't mention.
 Reincarnation is making a comeback!
 Sado-masochism means not having to say you're sorry.
 Save our virgin forests --^buy a tree a chastity belt.
 Save trees, eat more beavers.
 Say it with flowers^- give her a triffid.
 Sea captains don't like crew cuts.
 Shotgun wedding: A case of wife or death.
 Sign in a gas station:^^Coke -- 49 cents.^Two for a dollar.
 Smile^- things may get worse more slowly.
 Smoking^- think of it as evolution in action.
 Study art and logic^- learn to draw your own conclusions.
 Sudden prayers make God jump.
 Support British steel^- smelt the Iron Lady.
 Support National Motherhood Week -- Make one today!
 Take my advice, I don't use it anyway.
 The Annual Conference of Clairvoyants has been cancelled due to unforeseen circumstances.
 The Dog Star is a very Sirius matter.
 The English country gentleman galloping after a fox^- the unspeakable in pursuit of the uneatable.
 The first three minutes of your life can be dangerous ... The last three can be pretty dodgy too!
 The meek shall inherit the earth^- in 6' x 2' plots.
 The meek shall inherit the earth^- they are too weak to refuse.
 The moon may be smaller than Earth, but it's further away.
 The optimist proclaims that we live in the best of all possible worlds; and the pessimist fears this is true.
 The reason that people here get lost in thought is because it's such unfamiliar territory.
 The road to success is usually under construction.
 The trouble with political jokes is that they get elected.
 The two most common elements in the universe: Hydrogen & Stupidity.
 There are _no_ absolute statements.
 Time flies like an arrow. Fruit flies like a banana.
 Too much sex is good for your health.
 We are the people our parents warned us about.
 We define:-> MTBF: n. Warranty plus one day.
 We must believe in free will. We have no choice.
 We now return to our regularly scheduled flame-throwing.
 Welsh men only marry Welsh women because sheep can't cook.
 What if there were no hypothetical situations?
"When faced with two evils I like to do the one I've never tried before." - Mae West
 When God shook the tree of life, all the nuts landed in California.
 When in darkness or in doubt,^Run in circles, scream and shout.
 When two egotists meet it's an I for an I.
 When you dream in color, it's a pigment of your imagination.
 Without geometry, life is pointless.
 Without my ignorance, your knowledge would be meaningless
 Would a deceased wizard be a Abbra Cadaver?
 You expected something funny in this origin line?
"The meek shall inherit the earth, but not the mineral rights." - J. Paul Getty
//
// Computers and other human beings
//
!retupmoc siht edisni deppart ma I !pleH
"Does anyone REALLY read these stupid quotes?" - The SysOp
"If Old MacDonald had a computer, would it use Eee-aye-eee I/O?" - Bob Donaldson
"Software suppliers are trying to make their software packages more 'user-friendly'...^Their best approach, so far has been to take all the old brochures, and stamp the words 'user-friendly' on the cover." - Bill Gates
 !07/11 PDP a ni deppart m'I  !pleH
 ... Error: (A)dmit inferiority, (R)eparse command line, (F)ill HD with glue.
 A computer user will tell you everything you ask about and nothing more.
"A feature is a bug with seniority." - Dave Bartley
"A language that doesn't affect the way you think about programming is a language not worth knowing." - Dennis M. Richie
"A large number of installed systems work by fiat.^^That is they work by being declared to work." - Anatol Holt
 A LISP programmer knows the value of everything, but the cost of nothing.
 A rolling disk gathers no MOS.
 A virtual data base is a segment of your imagination.
"Adding manpower to a late software project just makes it later." - Fred Brooks
 Always look on the BYTE side of life!
 An engineer is someone who does list processing in Fortran.
"Any computer system can be rendered ineffective by its users." - Charles J.C. Lyall
 Any IC protected by a fast acting fuse will protect the fuse by blowing first.
 APL is a write only language:^You can write programs in it; but try and read them!
"ASCII is our God any UNIX is his profit." - Gary Benson
 Backup not found: (A)bort (R)etry (P)anic
 Basic is a high level languish.
"Benchmarking is to computer science as creationism is to evolution." - Herb Edelstein
"Beware of programmers that carry screwdrivers." - Leanord Brandwein
 Brain fried -- Core dumped
 Bugs are Sons of Glitches!
 CLIPPER.SYS installed....CONNECT 14400 - 1-202-NSA-INFO
 Clones are people two.
 COBOL programmers are down in the dumps.
 COBOL programmers understand why women hate periods.
 COBOL programs are an exercise in Artificial Inelegance.
 Computer burn out
 Computer programs are ninety per cent debugged, fifty per cent of the time.
 Computer Science is embarrassed by the computer.
 Computers are not intelligent. They only think they are.
 Computers are unreliable,^but humans are even more unreliable.
"Computers are useless.^They can only give answers." - Pablo Picasso
 Computers can never replace human stupidity.
 Computers Unite!^^You have nothing to lose but your operators.
 Counting in binary is just like counting in decimal,^if you are all thumbs.
 Counting in octal is just like counting in decimal,^if you don't use your thumbs.
 Digital circuits are made from analog parts.
 Disks travel in packs.
 Documentation is like sex:^^when it is good, it is very, very good; and when it is bad, it is better than nothing.
 Documentation is the castor oil of programming...
 Dogs crawl under Gates. Software crawls under Windows.
 Don't worry: It's not a bug, it's a feature
 DOS never says "EXCELLENT command or filename"...
 Double the speed of your computer: DEL C:\WINDOWS\*.*
 Down with categorical imperatives!
 Epigrams are macros, since they are executed at read time.
 Equal bytes for women.
"Every computer is a Digital computer." - Ken Olson
 Every interesting program has at least one variable, one branch, and one loop.......... And at least one bug!
 Every program has two purposes:^the one for which it is written and the one for which it is used.
 File not found, I'll load something *I* think is interesting.
 File not found. Should I fake it? (Y/N)
 Get off your ASCII.
 Hackers know all the right MOVs.
 Hard where? Soft where?
 Have You ever wished You could DOWNLOAD a PIZZA?
 He's got a Magnet!......... Everybody BACKUP!!!¡
 Hello, I am part number ¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦
 Help!^^I'm trapped in a PDP 11/70!
 Heuristic programs are bug ridden by definition.^^If they didn't have bugs, they'd be algorithms.
 How can you tell when a Burroughs salesman is lying?^When his lips move.
 How many software engineers does it take to change a light bulb?^None, its a hardware problem.
"I do not fear computers.^^I fear the lack of them." - Isaac Asamov.
 I haven't lost my mind; it's backed up on tape somewhere!
 I really hate this damned machine^I wish that they would sell it.^It never does quite what I want^But only what I tell it.
 I th in k  my Har d dis k   is  Fr  agm ent   ed ! !
 I'm a programmer, I don't do COBOL.
"I/O! I/O!  It makes the system slow. ^So use some cache to make it flash, ^I/O! I/O, I/O, I/O." - With apologies to Grumpy
"If a system doesn't have to be reliable, it can do anything else." - H. H. Williams
 If at first you don't succeed, call it Version 1.0.
 If at first you don't succeed, destroy all evidence that you tried.
 If at first you don't succeed, release it for BETA testing.
"If computers take over^(which seems to be their natural tendency),^it will serve us right." - Alistair Cooke
 If debugging is the process of removing bugs, then programming must be the process of putting them in.
 If electricity comes from electrons...does that mean that morality comes from morons?
 If God had intended man to have computers,^he would have given him 16 fingers.
 If it wasn't for C, we would be using BASI, PASAL and OBOL!
"If the code and the comments disagree, then both are probably wrong." - Norm Schryer
